benchmark,solver,configuration,configuration id,status,result,wallclock time,cpu time,
TRS_Standard/Beerendonk_07/4.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.56,99.42,
TRS_Standard/Beerendonk_07/4.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.25,0.27,
TRS_Standard/Beerendonk_07/24.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Beerendonk_07/24.xml,AProVE,standard,302124,complete,YES,41.83,15.62,
TRS_Standard/Beerendonk_07/24.xml,muterm 6.0.3,default,326595,complete,YES,241.36,243.07,
TRS_Standard/Beerendonk_07/24.xml,NaTT,Default,228408,complete,MAYBE,1.25,1.23,
TRS_Standard/Beerendonk_07/24.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.08,99.39,
TRS_Standard/Beerendonk_07/24.xml,Wanda 2.1c,default,326231,complete,MAYBE,5.57,5.60,
TRS_Standard/Beerendonk_07/15.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Beerendonk_07/15.xml,AProVE,standard,302124,complete,YES,11.46,4.59,
TRS_Standard/Beerendonk_07/15.xml,muterm 6.0.3,default,326595,complete,YES,171.97,173.19,
TRS_Standard/Beerendonk_07/15.xml,NaTT,Default,228408,complete,MAYBE,0.07,0.35,
TRS_Standard/Beerendonk_07/15.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,245.18,99.39,
TRS_Standard/Beerendonk_07/15.xml,Wanda 2.1c,default,326231,complete,MAYBE,3.20,3.24,
TRS_Standard/Beerendonk_07/22.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/Beerendonk_07/22.xml,AProVE,standard,302124,complete,YES,5.36,2.30,
TRS_Standard/Beerendonk_07/22.xml,muterm 6.0.3,default,326595,complete,YES,0.15,0.17,
TRS_Standard/Beerendonk_07/22.xml,NaTT,Default,228408,complete,YES,0.04,0.10,
TRS_Standard/Beerendonk_07/22.xml,ttt2-1.19,ttt2,325890,complete,YES,7.40,2.21,
TRS_Standard/Beerendonk_07/22.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.89,0.90,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,NaTT,Default,228408,complete,MAYBE,1.76,1.86,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,246.5,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_5.xml,Wanda 2.1c,default,326231,complete,MAYBE,11.23,11.24,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,AProVE,standard,302124,complete,NO,33.51,12.02,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.12,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.11,99.39,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swap_decr.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.39,0.40,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,AProVE,standard,302124,complete,NO,33.02,12.07,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.12,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.34,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.50,0.51,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,AProVE,standard,302124,complete,NO,23.30,13.07,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.12,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.35,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.71,0.74,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.07,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.36,99.43,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList-List.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.20,0.21,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,AProVE,standard,302124,complete,NO,36.96,13.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.08,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.18,99.38,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isDNat.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.23,0.24,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,AProVE,standard,302124,complete,NO,62.15,22.10,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.16,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.79,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_4.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.72,0.72,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,AProVE,standard,302124,complete,NO,62.84,21.64,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.18,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.74,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_5.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.72,0.73,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,AProVE,standard,302124,complete,NO,36.09,13.39,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.14,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.25,99.38,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-add.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.64,0.64,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,AProVE,standard,302124,complete,NO,59.90,21.89,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,muterm 6.0.3,default,326595,complete,MAYBE,116.66,116.76,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,NaTT,Default,228408,complete,MAYBE,0.08,0.39,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,245.21,99.40,
TRS_Standard/EEG_IJCAR_12/rybalchenko-nonloop-popl08.xml,Wanda 2.1c,default,326231,complete,MAYBE,2.21,2.21,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,AProVE,standard,302124,complete,NO,94.17,27.94,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,NaTT,Default,228408,complete,MAYBE,0.08,0.54,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.27,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_2.xml,Wanda 2.1c,default,326231,complete,MAYBE,9.33,9.34,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,AProVE,standard,302124,complete,NO,36.65,12.06,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.36,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.05,99.39,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-toOne.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.30,1.66,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.17,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.09,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_2.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.67,0.67,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,AProVE,standard,302124,complete,NO,39.33,12.03,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.12,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.56,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.45,0.46,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.13,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.52,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_4.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.64,0.64,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,AProVE,standard,302124,complete,NO,37.86,12.09,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.15,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.80,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_5.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.67,0.67,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.14,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.71,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.51,0.52,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,AProVE,standard,302124,complete,NO,29.43,11.72,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.08,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.14,99.37,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isTrueList.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.23,0.23,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,AProVE,standard,302124,complete,NO,64.83,18.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.08,99.42,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,2.04,2.05,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,AProVE,standard,302124,complete,NO,33.55,12.56,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.14,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.46,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_2.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.45,0.47,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,NaTT,Default,228408,complete,MAYBE,0.08,0.48,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,246.32,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_4.xml,Wanda 2.1c,default,326231,complete,MAYBE,10.15,10.16,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,AProVE,standard,302124,complete,NO,23.97,12.41,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.15,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.69,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_4.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.83,1.78,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,NaTT,Default,228408,complete,MAYBE,1.96,2.04,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,246.05,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_6.xml,Wanda 2.1c,default,326231,complete,MAYBE,11.10,11.12,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,AProVE,standard,302124,complete,NO,24.89,13.41,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.15,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,243.79,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_2.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.87,0.87,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,AProVE,standard,302124,complete,NO,29.77,11.85,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,NaTT,Default,228408,complete,MAYBE,0.02,0.07,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.4,99.45,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-isList.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.21,0.27,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,NaTT,Default,228408,complete,MAYBE,1.17,1.26,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.18,99.39,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_3.xml,Wanda 2.1c,default,326231,complete,MAYBE,10.96,10.97,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,AProVE,standard,302124,complete,NO,38.07,11.79,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.09,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.69,99.44,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.34,0.37,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,AProVE,standard,302124,complete,NO,32.07,13.89,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,NaTT,Default,228408,complete,MAYBE,0.05,0.20,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,243.97,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,1.79,2.07,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,AProVE,standard,302124,complete,NO,25.61,12.23,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.10,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,243.98,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.46,0.47,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,AProVE,standard,302124,complete,NO,33.58,12.78,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,NaTT,Default,228408,complete,MAYBE,0.04,0.15,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.25,99.38,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.64,1.75,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,AProVE,standard,302124,complete,NO,37.80,11.92,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.09,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.85,99.39,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.33,0.35,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,AProVE,standard,302124,complete,NO,42.07,12.25,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,NaTT,Default,228408,complete,MAYBE,0.03,0.08,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,244.11,99.38,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,Wanda 2.1c,default,326231,complete,MAYBE,0.39,0.40,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,NTI,default,325861,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,AProVE,standard,302124,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,muterm 6.0.3,default,326595,timeout (wallclock),
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,NaTT,Default,228408,complete,MAYBE,0.08,0.41,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,ttt2-1.19,ttt2,325890,complete,MAYBE,246.29,99.40,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,Wanda 2.1c,default,326231,complete,MAYBE,10.17,10.18,
TRS_Standard/EEG_IJCAR_12/velroyen-nonloop-ConvLower_c.xml,NTI,default,325861,timeout (wallclock),
