TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,AProVE,certified,302125,complete,NO,37.26,12.04,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,19.10,7.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,AProVE,certified,302125,complete,NO,34.10,14.74,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,378.84,299.35,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,AProVE,certified,302125,complete,NO,35.98,12.09,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_1.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,24.35,7.33,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,AProVE,certified,302125,complete,NO,34.56,12.90,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-addTrue.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,62.77,23.69,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,AProVE,certified,302125,complete,NO,36.05,11.73,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-while-lt.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,19.63,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,AProVE,certified,302125,complete,NO,32.50,12.02,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,12.61,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,AProVE,certified,302125,complete,MAYBE,428.75,291.57,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_9.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,382.79,299.34,
TRS_Standard/EEG_IJCAR_12/velroyen-nonloop-ConvLower_c.xml,AProVE,certified,302125,complete,NO,36.16,12.71,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/velroyen-nonloop-ConvLower_c.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,389.91,299.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY2.xml,AProVE,certified,302125,complete,NO,29.86,11.87,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapXY2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,16.82,7.33,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_7.xml,AProVE,certified,302125,complete,MAYBE,425.67,291.74,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_7.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,383.86,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_4.xml,AProVE,certified,302125,complete,NO,39.54,12.30,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_4.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,16.95,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_3.xml,AProVE,certified,302125,complete,NO,37.86,15.94,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,26.81,7.40,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_2.xml,AProVE,certified,302125,complete,NO,33.81,12.76,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex6_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,23.01,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_2.xml,AProVE,certified,302125,complete,NO,31.20,13.58,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex5_2.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,386.89,299.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-ex_payet.xml,AProVE,certified,302125,complete,MAYBE,337.94,291.61,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-ex_payet.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,28.39,8.55,
TRS_Standard/EEG_IJCAR_12/velroyen-nonloop-AlternatingIncr_c.xml,AProVE,certified,302125,complete,MAYBE,925.72,291.58,
TRS_Standard/EEG_IJCAR_12/velroyen-nonloop-AlternatingIncr_c.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,388.36,299.35,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapX.xml,AProVE,certified,302125,complete,NO,37.08,12.09,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-swapX.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,25.48,8.81,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_3.xml,AProVE,certified,302125,complete,NO,36.26,15.27,CERTIFIED,0.3,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex4_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,349.06,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_3.xml,AProVE,certified,302125,complete,MAYBE,638.76,291.60,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex1_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,355.55,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_3.xml,AProVE,certified,302125,complete,NO,34.68,12.49,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex3_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,19.25,7.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_8.xml,AProVE,certified,302125,complete,MAYBE,645.16,291.54,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex7_8.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,387.37,299.34,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_3.xml,AProVE,certified,302125,complete,MAYBE,678.47,291.50,
TRS_Standard/EEG_IJCAR_12/emmes-nonloop-ex2_3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,25.36,8.49,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-unbounded.xml,AProVE,certified,302125,complete,NO,35.75,11.81,CERTIFIED,0.2,
TRS_Standard/EEG_IJCAR_12/enger-nonloop-unbounded.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,44.85,18.32,
TRS_Standard/Der95/03.xml,AProVE,certified,302125,complete,YES,3.32,1.62,CERTIFIED,0.0,
TRS_Standard/Der95/03.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,0.74,0.43,CERTIFIED,0.0,
TRS_Standard/Der95/01.xml,AProVE,certified,302125,complete,YES,3.45,1.72,CERTIFIED,0.0,
TRS_Standard/Der95/01.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,0.46,0.37,CERTIFIED,0.0,
TRS_Standard/Der95/12.xml,AProVE,certified,302125,complete,YES,3.71,1.75,CERTIFIED,0.0,
TRS_Standard/Der95/12.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,3.59,1.26,CERTIFIED,0.0,
